"352feb94-e52e-45eb-9c92-e4b44c6b1a9d","Pirates of the Caribbean","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010177;entityType=Attraction","OPERATING","2025-05-13T19:46:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(10, 20, 35, 40, 35, 30, 30, 30, 30, 25, 15, 10, 10), c(8, 17, 30, 34, 30, 25, 25, 25, 25, 21, 12, 8, 8)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",20,"AVAILABLE",NA,"2025-05-13T19:30:00-04:00",NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"166f2985-7b27-4eff-a8b3-29c3448ba198","Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow","SHOW","75ea578a-adc8-4116-a54d-dccb60765ef9","387133;entityType=Entertainment","OPERATING","2025-05-13T19:13:40Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(0, 20, 25, 30, 30, 30, 25, 30, 40, 40, 0, 0, 0), c(0, 17, 21, 25, 25, 25, 21, 25, 34, 34, 0, 0, 0)","","","Operating, 2025-05-13T19:00:00-04:00, 2025-05-13T10:00:00-04:00",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"2551a77d-023f-4ab1-9a19-8afec0190f39","Haunted Mansion","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010208;entityType=Attraction","OPERATING","2025-05-13T19:46:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(15, 30, 40, 45, 40, 40, 35, 40, 40, 40, 35, 30, 25), c(12, 25, 34, 38, 34, 34, 30, 34, 34, 34, 30, 25, 21)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",25,"AVAILABLE",NA,"2025-05-13T20:55:00-04:00",NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"6fd1e225-53a0-4a80-a577-4bbc9a471075","Walt Disney's Enchanted Tiki Room","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","16124144;entityType=Attraction","OPERATING","2025-05-13T18:31:06Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10), c(8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"96455de6-f4f1-403c-9391-bf8396979149","The Magic Carpets of Aladdin","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010210;entityType=Attraction","OPERATING","2025-05-13T19:46:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(10, 20, 30, 30, 25, 30, 25, 20, 25, 20, 20, 15, 10), c(8, 17, 25, 25, 21, 25, 21, 17, 21, 17, 17, 12, 8)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",10,"AVAILABLE",NA,"2025-05-13T17:40:00-04:00",NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"51392ca4-f824-42d8-8808-8110ec8e0e22","Main Street Philharmonic at Main Street, U.S.A.","SHOW","75ea578a-adc8-4116-a54d-dccb60765ef9","8066;entityType=Entertainment","OPERATING","2025-05-13T04:31:07Z","","","","c(\"Performance Time\", \"Performance Time\", \"Performance Time\", \"Performance Time\", \"Performance Time\"), c(\"2025-05-13T11:10:00-04:00\", \"2025-05-13T12:25:00-04:00\", \"2025-05-13T13:25:00-04:00\", \"2025-05-13T14:35:00-04:00\", \"2025-05-13T16:05:00-04:00\"), c(\"2025-05-13T11:10:00-04:00\", \"2025-05-13T12:25:00-04:00\", \"2025-05-13T13:25:00-04:00\", \"2025-05-13T14:35:00-04:00\", \"2025-05-13T16:05:00-04:00\")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"8183f3f2-1b59-4b9c-b634-6a863bdf8d84","Walt Disney's Carousel of Progress","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010232;entityType=Attraction","OPERATING","2025-05-13T14:51:04Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5), c(4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4)","c(\"Early Entry\", \"Operating\"), c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T22:00:00-04:00\"), c(\"2025-05-13T08:30:00-04:00\", \"2025-05-13T09:00:00-04:00\")","","",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"0f57cecf-5502-4503-8bc3-ba84d3708ace","Country Bear Musical Jamboree","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80069748;entityType=Attraction","OPERATING","2025-05-13T13:11:05Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15), c(12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"30fe3c64-af71-4c66-a54b-aa61fd7af177","Swiss Family Treehouse","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","80010196;entityType=Attraction","OPERATING","2025-05-13T13:11:06Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5), c(4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4)","Operating, 2025-05-13T22:00:00-04:00, 2025-05-13T09:00:00-04:00","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
"e8f0b426-7645-4ea3-8b41-b94ae7091a41","Monsters Inc. Laugh Floor","ATTRACTION","75ea578a-adc8-4116-a54d-dccb60765ef9","136550;entityType=Attraction","OPERATING","2025-05-13T19:41:03Z","c(\"2025-05-13T09:00:00-04:00\", \"2025-05-13T10:00:00-04:00\", \"2025-05-13T11:00:00-04:00\", \"2025-05-13T12:00:00-04:00\", \"2025-05-13T13:00:00-04:00\", \"2025-05-13T14:00:00-04:00\", \"2025-05-13T15:00:00-04:00\", \"2025-05-13T16:00:00-04:00\", \"2025-05-13T17:00:00-04:00\", \"2025-05-13T18:00:00-04:00\", \"2025-05-13T19:00:00-04:00\", \"2025-05-13T20:00:00-04:00\", \"2025-05-13T21:00:00-04:00\"), c(0, 10, 15, 15, 15, 10, 15, 10, 10, 15, 10, 10, 0), c(0, 8, 12, 12, 12, 8, 12, 8, 8, 12, 8, 8, 0)","Operating, 2025-05-13T21:00:00-04:00, 2025-05-13T10:00:00-04:00","","",10,"AVAILABLE",NA,"2025-05-13T15:50:00-04:00",NA,NA,NA,NA,NA,NA,2025-05-13 15:46:07.975568
